time,rflux,flux,
1343.4828, 0.99979776, 0.99988382,
1343.4842, 0.99966360, 0.99975000,
1343.4856, 0.99994752, 1.0000344,
1343.4870, 0.99981914, 0.99990634,
1343.4884, 0.99995477, 1.0000424,
1343.4898, 1.0000933, 1.0001813,
1343.4912, 0.99997830, 1.0000668,
1343.4925, 0.99988469, 0.99997344,
1343.4939, 1.0000233, 1.0001126,
1343.4953, 0.99970888, 0.99979845,
1343.4967, 0.99991767, 1.0000078,
1343.4981, 0.99992540, 1.0000159,
1343.4995, 0.99960209, 0.99969290,
1343.5009, 0.99983626, 0.99992756,
1343.5023, 0.99963388, 0.99972553,
1343.5037, 0.99977625, 0.99986833,
1343.5050, 1.0005750, 1.0006676,
1343.5064, 0.99981781, 0.99991084,
1343.5078, 1.0000639, 1.0001573,
1343.5092, 0.99975735, 0.99985122,
1343.5106, 0.99968202, 0.99977629,
1343.5120, 0.99993080, 1.0000254,
1343.5134, 0.99975247, 0.99984753,
1343.5148, 1.0000920, 1.0001875,
1343.5162, 1.0001479, 1.0002439,
1343.5175, 0.99968264, 0.99977894,
1343.5203, 1.0000989, 1.0001961,
1343.5217, 0.99993335, 1.0000309,
1343.5231, 0.99988129, 0.99997946,
1343.5245, 0.99985061, 0.99994908,
1343.5259, 0.99999176, 1.0000907,
1343.5273, 0.99994539, 1.0000448,
1343.5287, 0.99986639, 0.99996616,
1343.5300, 0.99980711, 0.99990741,
1343.5314, 0.99986200, 0.99996266,
1343.5328, 0.99986626, 0.99996740,
1343.5342, 0.99987719, 0.99997870,
1343.5356, 0.99999459, 1.0000966,
1343.5370, 1.0000819, 1.0001843,
1343.5384, 1.0001281, 1.0002310,
1343.5398, 0.99967388, 0.99977703,
1343.5412, 1.0001055, 1.0002093,
1343.5425, 0.99990922, 1.0000134,
1343.5439, 0.99976211, 0.99986664,
1343.5453, 0.99988087, 0.99998589,
1343.5467, 0.99981811, 0.99992361,
1343.5481, 1.0000537, 1.0001597,
1343.5495, 0.99988634, 0.99999273,
1343.5509, 0.99959733, 0.99970411,
1343.5523, 0.99978673, 0.99989401,
1343.5564, 0.99989958, 1.0000080,
1343.5578, 0.99987729, 0.99998624,
1343.5592, 1.0001504, 1.0002598,
1343.5606, 1.0000214, 1.0001313,
1343.5620, 0.99999555, 1.0001059,
1343.5634, 0.99980124, 0.99991197,
1343.5648, 0.99981707, 0.99992834,
1343.5662, 0.99989189, 1.0000036,
1343.5675, 1.0001534, 1.0002656,
1343.5689, 0.99993834, 1.0000508,
1343.5703, 1.0001757, 1.0002886,
1343.5717, 0.99968941, 0.99980288,
1343.5731, 0.99977747, 0.99989131,
1343.5745, 0.99983296, 0.99994715,
1343.5773, 0.99962985, 0.99974491,
1343.5787, 1.0000101, 1.0001258,
1343.5800, 0.99975236, 0.99986834,
1343.5828, 1.0000508, 1.0001677,
1343.5842, 0.99983046, 0.99994788,
1343.5856, 0.99992409, 1.0000419,
1343.5870, 0.99966395, 0.99978218,
1343.5884, 1.0000087, 1.0001274,
1343.5898, 1.0000407, 1.0001598,
1343.5912, 0.99959151, 0.99971098,
1343.5925, 0.99982246, 0.99994249,
1343.5939, 0.99980000, 0.99992051,
1343.5953, 0.99996890, 1.0000898,
1343.5967, 0.99974366, 0.99986494,
1343.5981, 0.99970672, 0.99982841,
1343.5995, 0.99961531, 0.99973747,
1343.6009, 0.99940094, 0.99952349,
1343.6023, 0.99910734, 0.99923033,
1343.6037, 0.99996997, 1.0000934,
1343.6050, 0.99978479, 0.99990869,
1343.6064, 0.99999003, 1.0001143,
1343.6078, 0.99954344, 0.99966821,
1343.6092, 0.99976692, 0.99989214,
1343.6106, 0.99977037, 0.99989600,
1343.6120, 0.99976265, 0.99988864,
1343.6134, 0.99989575, 1.0000222,
1343.6148, 0.99981647, 0.99994343,
1343.6162, 0.99962366, 0.99975094,
1343.6175, 1.0000058, 1.0001336,
1343.6189, 1.0000795, 1.0002078,
1343.6203, 0.99977168, 0.99990030,
1343.6217, 1.0000837, 1.0002128,
1343.6231, 0.99993969, 1.0000691,
1343.6245, 0.99968860, 0.99981839,
1343.6259, 1.0002054, 1.0003357,
1343.6273, 0.99990027, 1.0000309,
1343.6287, 0.99992963, 1.0000607,
1343.6300, 0.99978752, 0.99991893,
1343.6314, 1.0000902, 1.0002221,
1343.6328, 0.99976775, 0.99990000,
1343.6342, 0.99964261, 0.99977538,
1343.6356, 1.0000049, 1.0001380,
1343.6370, 1.0001513, 1.0002848,
1343.6384, 1.0001107, 1.0002447,
1343.6398, 0.99955747, 0.99969177,
1343.6412, 0.99972346, 0.99985814,
1343.6425, 1.0000870, 1.0002221,
1343.6439, 0.99986969, 1.0000050,
1343.6453, 0.99969440, 0.99983028,
1343.6467, 0.99998197, 1.0001182,
1343.6481, 0.99967955, 0.99981620,
1343.6495, 0.99998131, 1.0001184,
1343.6509, 0.99976771, 0.99990521,
1343.6523, 0.99966501, 0.99980279,
1343.6537, 0.99977507, 0.99991322,
1343.6550, 0.99993311, 1.0000716,
1343.6564, 0.99988289, 1.0000217,
1343.6578, 0.99974864, 0.99988792,
1343.6592, 0.99971909, 0.99985872,
1343.6606, 0.99962199, 0.99976203,
1343.6620, 0.99961623, 0.99975662,
1343.6634, 1.0000025, 1.0001433,
1343.6648, 0.99996542, 1.0001066,
1343.6662, 0.99976692, 0.99990853,
1343.6675, 0.99956854, 0.99971036,
1343.6689, 0.99993261, 1.0000749,
1343.6703, 0.99990755, 1.0000501,
1343.6717, 1.0000903, 1.0002335,
1343.6731, 0.99997317, 1.0001165,
1343.6745, 0.99978032, 0.99992396,
1343.6759, 0.99997877, 1.0001227,
1343.6773, 0.99957761, 0.99972205,
1343.6787, 1.0000461, 1.0001909,
1343.6800, 0.99941640, 0.99956130,
1343.6814, 0.99995710, 1.0001026,
1343.6828, 0.99983960, 0.99998527,
1343.6842, 0.99985296, 0.99999905,
1343.6856, 0.99980699, 0.99995331,
1343.6870, 0.99981899, 0.99996586,
1343.6884, 0.99998766, 1.0001347,
1343.6898, 0.99959733, 0.99974463,
1343.6912, 0.99980123, 0.99994880,
1343.6925, 0.99991689, 1.0000650,
1343.6939, 0.99973232, 0.99988066,
1343.6953, 1.0000611, 1.0002098,
1343.6967, 0.99966974, 0.99981872,
1343.6981, 0.99999951, 1.0001488,
1343.6995, 0.99985153, 1.0000011,
1343.7009, 0.99986963, 1.0000195,
1343.7023, 0.99939082, 0.99954083,
1343.7037, 0.99978265, 0.99993303,
1343.7050, 0.99971431, 0.99986509,
1343.7064, 0.99984413, 0.99999517,
1343.7078, 1.0001083, 1.0002596,
1343.7092, 0.99994822, 1.0000998,
1343.7106, 0.99986869, 1.0000206,
1343.7120, 0.99987534, 1.0000275,
1343.7134, 0.99999443, 1.0001469,
1343.7148, 1.0001325, 1.0002852,
1343.7162, 0.99960391, 0.99975682,
1343.7175, 1.0000697, 1.0002230,
1343.7189, 0.99968885, 0.99984231,
1343.7203, 0.99987843, 1.0000322,
1343.7217, 1.0001940, 1.0003480,
1343.7231, 0.99994747, 1.0001018,
1343.7245, 1.0000657, 1.0002202,
1343.7259, 0.99994871, 1.0001035,
1343.7273, 0.99995127, 1.0001063,
1343.7287, 0.99970138, 0.99985669,
1343.7300, 1.0000690, 1.0002247,
1343.7314, 0.99964303, 0.99979881,
1343.7328, 0.99984807, 1.0000041,
1343.7342, 0.99979906, 0.99995534,
1343.7356, 0.99972262, 0.99987924,
1343.7370, 0.99983328, 0.99999010,
1343.7384, 0.99983051, 0.99998757,
1343.7398, 0.99998555, 1.0001428,
1343.7412, 0.99998246, 1.0001400,
1343.7425, 0.99982880, 0.99998651,
1343.7439, 0.99992610, 1.0000841,
1343.7453, 0.99966668, 0.99982478,
1343.7467, 0.99977352, 0.99993194,
1343.7481, 0.99992071, 1.0000793,
1343.7495, 0.99984518, 1.0000040,
1343.7509, 1.0000356, 1.0001946,
1343.7523, 0.99966233, 0.99982157,
1343.7537, 1.0000511, 1.0002105,
1343.7550, 1.0002143, 1.0003739,
1343.7564, 1.0000252, 1.0001851,
1343.7578, 0.99989610, 1.0000561,
1343.7592, 1.0000549, 1.0002153,
1343.7606, 0.99982523, 0.99998580,
1343.7620, 1.0001214, 1.0002821,
1343.7634, 1.0001137, 1.0002746,
1343.7648, 0.99996329, 1.0001244,
1343.7662, 0.99989731, 1.0000586,
1343.7675, 0.99998594, 1.0001475,
1343.7689, 0.99968732, 0.99984900,
1343.7703, 1.0000790, 1.0002409,
1343.7717, 0.99988288, 1.0000449,
1343.7731, 0.99955668, 0.99971876,
1343.7745, 1.0000612, 1.0002236,
1343.7759, 1.0001117, 1.0002743,
1343.7773, 0.99978953, 0.99995224,
1343.7787, 0.99963619, 0.99979900,
1343.7800, 0.99976961, 0.99993256,
1343.7814, 0.99955799, 0.99972126,
1343.7828, 0.99967725, 0.99984054,
1343.7842, 0.99984048, 1.0000041,
1343.7856, 0.99978439, 0.99994806,
1343.7870, 0.99967961, 0.99984350,
1343.7884, 0.99975423, 0.99991825,
1343.7898, 1.0000357, 1.0002000,
1343.7912, 1.0000607, 1.0002251,
1343.7925, 0.99985777, 1.0000222,
1343.7939, 0.99988479, 1.0000495,
1343.7953, 0.99971044, 0.99987516,
1343.7967, 0.99990574, 1.0000709,
1343.7981, 0.99992582, 1.0000910,
1343.7995, 0.99967683, 0.99984215,
1343.8009, 0.99983630, 1.0000018,
1343.8023, 0.99991679, 1.0000824,
1343.8037, 0.99977096, 0.99993683,
1343.8050, 1.0000892, 1.0002551,
1343.8064, 0.99964005, 0.99980613,
1343.8078, 0.99978827, 0.99995450,
1343.8092, 0.99956948, 0.99973573,
1343.8106, 0.99962926, 0.99979570,
1343.8120, 0.99968290, 0.99984947,
1343.8134, 0.99994086, 1.0001077,
1343.8148, 0.99970117, 0.99986810,
1343.8162, 0.99995969, 1.0001267,
1343.8175, 1.0000996, 1.0002667,
1343.8189, 0.99988508, 1.0000524,
1343.8203, 0.99989895, 1.0000665,
1343.8217, 0.99992455, 1.0000921,
1343.8231, 0.99980595, 0.99997367,
1343.8245, 0.99991548, 1.0000833,
1343.8259, 0.99980011, 0.99996807,
1343.8273, 0.99998288, 1.0001510,
1343.8287, 0.99984068, 1.0000089,
1343.8300, 0.99989281, 1.0000611,
1343.8314, 0.99985738, 1.0000259,
1343.8328, 0.99978810, 0.99995660,
1343.8342, 0.99986439, 1.0000331,
1343.8356, 0.99969971, 0.99986843,
1343.8370, 0.99986446, 1.0000333,
1343.8384, 0.99978271, 0.99995162,
1343.8398, 0.99966395, 0.99983308,
1343.8412, 0.99992338, 1.0000926,
1343.8425, 0.99992358, 1.0000930,
1343.8439, 0.99968143, 0.99985092,
1343.8453, 0.99958156, 0.99975103,
1343.8467, 0.99954371, 0.99971342,
1343.8481, 0.99946426, 0.99963401,
1343.8495, 0.99968976, 0.99985967,
1343.8509, 0.99903874, 0.99920866,
1343.8523, 0.99987171, 1.0000419,
1343.8537, 0.99949079, 0.99966090,
1343.8550, 0.99985636, 1.0000266,
1343.8564, 0.99990695, 1.0000774,
1343.8578, 0.99992523, 1.0000958,
1343.8592, 0.99962555, 0.99979617,
1343.8606, 0.99982121, 0.99999192,
1343.8620, 1.0000114, 1.0001823,
1343.8634, 0.99985333, 1.0000243,
1343.8648, 1.0000264, 1.0001975,
1343.8662, 0.99989744, 1.0000685,
1343.8675, 0.99959495, 0.99976616,
1343.8689, 0.99974838, 0.99991967,
1343.8703, 0.99980842, 0.99997978,
1343.8717, 0.99981889, 0.99999043,
1343.8731, 0.99979675, 0.99996841,
1343.8745, 1.0000619, 1.0002336,
1343.8759, 0.99957980, 0.99975166,
1343.8773, 0.99979768, 0.99996958,
1343.8787, 0.99995150, 1.0001237,
1343.8800, 0.99965052, 0.99982256,
1343.8814, 0.99978670, 0.99995883,
1343.8828, 0.99973937, 0.99991161,
1343.8842, 0.99982798, 1.0000004,
1343.8856, 1.0000046, 1.0001771,
1343.8870, 1.0000206, 1.0001931,
1343.8884, 1.0002200, 1.0003928,
1343.8898, 0.99988274, 1.0000555,
1343.8912, 0.99971801, 0.99989078,
1343.8925, 0.99978214, 0.99995498,
1343.8939, 0.99953970, 0.99971274,
1343.8953, 0.99969234, 0.99986529,
1343.8967, 0.99966628, 0.99983940,
1343.8981, 0.99970845, 0.99988164,
1343.8995, 0.99988808, 1.0000614,
1343.9009, 0.99998239, 1.0001559,
1343.9023, 0.99984985, 1.0000234,
1343.9037, 0.99982049, 0.99999406,
1343.9050, 0.99971920, 0.99989287,
1343.9064, 1.0001853, 1.0003591,
1343.9078, 0.99986111, 1.0000350,
1343.9092, 1.0000320, 1.0002060,
1343.9106, 0.99951040, 0.99968439,
1343.9120, 0.99994544, 1.0001195,
1343.9134, 0.99974003, 0.99991412,
1343.9148, 1.0000049, 1.0001792,
1343.9162, 0.99995319, 1.0001276,
1343.9175, 0.99980921, 0.99998373,
1343.9189, 0.99965719, 0.99983169,
1343.9203, 0.99969253, 0.99986715,
1343.9217, 0.99967359, 0.99984827,
1343.9231, 0.99993130, 1.0001061,
1343.9245, 0.99957012, 0.99974495,
1343.9259, 0.99986228, 1.0000373,
1343.9273, 0.99984134, 1.0000165,
1343.9287, 0.99978921, 0.99996444,
1343.9300, 0.99968834, 0.99986349,
1343.9314, 0.99968678, 0.99986217,
1343.9328, 0.99991400, 1.0000894,
1343.9342, 0.99976359, 0.99993911,
1343.9356, 1.0000993, 1.0002749,
1343.9370, 0.99968145, 0.99985720,
1343.9384, 0.99989233, 1.0000681,
1343.9398, 0.99934454, 0.99952035,
1343.9412, 0.99997180, 1.0001477,
1343.9425, 0.99954491, 0.99972099,
1343.9439, 0.99998113, 1.0001572,
1343.9453, 0.99984199, 1.0000181,
1343.9467, 0.99980510, 0.99998141,
1343.9481, 0.99996875, 1.0001451,
1343.9495, 0.99986771, 1.0000442,
1343.9509, 0.99970495, 0.99988154,
1343.9523, 0.99977432, 0.99995104,
1343.9537, 0.99975699, 0.99993370,
1343.9550, 0.99978192, 0.99995876,
1343.9564, 0.99977100, 0.99994778,
1343.9578, 0.99960280, 0.99977984,
1343.9592, 1.0000580, 1.0002352,
1343.9606, 0.99974208, 0.99991927,
1343.9620, 1.0000338, 1.0002111,
1343.9634, 0.99959246, 0.99976986,
1343.9662, 0.99941193, 0.99958948,
1343.9675, 0.99964798, 0.99982557,
1343.9689, 0.99965116, 0.99982899,
1343.9703, 0.99976893, 0.99994684,
1343.9717, 0.99976111, 0.99993908,
1343.9731, 1.0000430, 1.0002211,
1343.9745, 0.99981397, 0.99999225,
1343.9759, 1.0002559, 1.0004342,
1343.9773, 1.0000128, 1.0001911,
1343.9787, 1.0000299, 1.0002085,
1343.9800, 0.99938004, 0.99955854,
1343.9814, 0.99994948, 1.0001283,
1343.9828, 0.99964109, 0.99981987,
1343.9842, 0.99957828, 0.99975717,
1343.9856, 0.99947958, 0.99965864,
1343.9870, 1.0000439, 1.0002230,
1343.9884, 0.99993316, 1.0001124,
1343.9898, 0.99985678, 1.0000362,
1343.9912, 0.99982266, 1.0000021,
1343.9925, 0.99990363, 1.0000832,
1343.9939, 0.99972655, 0.99990618,
1343.9953, 1.0001433, 1.0003232,
1343.9967, 0.99996142, 1.0001414,
1343.9981, 0.99972339, 0.99990344,
1343.9995, 0.99992484, 1.0001050,
1344.0009, 1.0000598, 1.0002399,
1344.0023, 0.99985596, 1.0000363,
1344.0037, 0.99971258, 0.99989292,
1344.0050, 0.99995830, 1.0001389,
1344.0064, 0.99978926, 0.99996991,
1344.0078, 0.99978474, 0.99996558,
1344.0092, 0.99968542, 0.99986630,
1344.0106, 0.99983701, 1.0000181,
1344.0120, 0.99988302, 1.0000642,
1344.0134, 0.99983016, 1.0000114,
1344.0148, 0.99974156, 0.99992298,
1344.0162, 0.99975574, 0.99993716,
1344.0175, 0.99965678, 0.99983842,
1344.0189, 1.0000495, 1.0002314,
1344.0203, 1.0000168, 1.0001988,
1344.0217, 0.99983384, 1.0000159,
1344.0231, 0.99994109, 1.0001234,
1344.0245, 0.99977455, 0.99995681,
1344.0259, 0.99962852, 0.99981094,
1344.0273, 0.99968148, 0.99986397,
1344.0287, 0.99973181, 0.99991448,
1344.0300, 0.99976965, 0.99995245,
1344.0314, 1.0000268, 1.0002098,
1344.0328, 0.99966812, 0.99985113,
1344.0342, 0.99973713, 0.99992034,
1344.0356, 0.99952839, 0.99971168,
1344.0370, 0.99969268, 0.99987624,
1344.0384, 0.99987870, 1.0000623,
1344.0398, 0.99985764, 1.0000415,
1344.0412, 0.99981566, 0.99999942,
1344.0425, 0.99976288, 0.99994693,
1344.0439, 0.99987643, 1.0000605,
1344.0453, 0.99978366, 0.99996790,
1344.0467, 0.99980152, 0.99998593,
1344.0481, 0.99981865, 1.0000034,
1344.0495, 0.99999362, 1.0001784,
1344.0509, 0.99972309, 0.99990791,
1344.0523, 1.0000052, 1.0001903,
1344.0536, 0.99966363, 0.99984873,
1344.0550, 0.99998223, 1.0001676,
1344.0564, 0.99955968, 0.99974494,
1344.0578, 0.99971941, 0.99990500,
1344.0592, 0.99980973, 0.99999533,
1344.0606, 0.99992390, 1.0001098,
1344.0620, 0.99967132, 0.99985726,
1344.0634, 1.0003627, 1.0005490,
1344.0648, 0.99979829, 0.99998461,
1344.0661, 0.99986863, 1.0000551,
1344.0675, 0.99971757, 0.99990411,
1344.0689, 0.99985521, 1.0000421,
1344.0703, 0.99971571, 0.99990255,
1344.0717, 1.0000476, 1.0002346,
1344.0731, 0.99969430, 0.99988144,
1344.0745, 0.99966828, 0.99985559,
1344.0759, 0.99982583, 1.0000132,
1344.0773, 1.0000177, 1.0002054,
1344.0786, 0.99979328, 0.99998097,
1344.0800, 0.99987261, 1.0000604,
1344.0814, 0.99999068, 1.0001786,
1344.0828, 0.99954434, 0.99973240,
1344.0842, 0.99968402, 0.99987222,
1344.0856, 0.99973633, 0.99992472,
1344.0870, 0.99972282, 0.99991145,
1344.0884, 0.99968728, 0.99987597,
1344.0898, 0.99966536, 0.99985434,
1344.0911, 0.99977397, 0.99996303,
1344.0925, 1.0000726, 1.0002619,
1344.0939, 0.99990434, 1.0000937,
1344.0953, 0.99991443, 1.0001039,
1344.0967, 0.99978213, 0.99997173,
1344.0981, 0.99989457, 1.0000844,
1344.0995, 0.99974415, 0.99993410,
1344.1009, 0.99983740, 1.0000275,
1344.1023, 0.99968441, 0.99987459,
1344.1036, 1.0000558, 1.0002463,
1344.1050, 1.0001218, 1.0003123,
1344.1064, 0.99981805, 1.0000087,
1344.1078, 0.99996294, 1.0001537,
1344.1092, 0.99989818, 1.0000892,
1344.1106, 0.99987962, 1.0000705,
1344.1120, 0.99978779, 0.99997906,
1344.1134, 1.0000417, 1.0002330,
1344.1148, 0.99977766, 0.99996917,
1344.1161, 0.99965168, 0.99984328,
1344.1175, 1.0000049, 1.0001966,
1344.1189, 0.99981709, 1.0000090,
1344.1203, 0.99974377, 0.99993587,
1344.1217, 0.99990202, 1.0000943,
1344.1231, 0.99982415, 1.0000166,
1344.1245, 0.99979217, 0.99998475,
1344.1259, 0.99977991, 0.99997260,
1344.1273, 0.99964619, 0.99983898,
1344.1286, 0.99989673, 1.0000896,
1344.1300, 0.99968131, 0.99987446,
1344.1314, 1.0000311, 1.0002243,
1344.1328, 0.99982568, 1.0000192,
1344.1342, 0.99983078, 1.0000243,
1344.1356, 0.99966873, 0.99986236,
1344.1370, 0.99995882, 1.0001527,
1344.1384, 1.0001718, 1.0003658,
1344.1398, 0.99988601, 1.0000800,
1344.1411, 0.99975996, 0.99995426,
1344.1425, 0.99998204, 1.0001764,
1344.1439, 0.99984924, 1.0000438,
1344.1453, 0.99970494, 0.99989958,
1344.1467, 0.99979164, 0.99998642,
1344.1481, 0.99978278, 0.99997774,
1344.1495, 0.99970000, 0.99989506,
1344.1509, 0.99975231, 0.99994757,
1344.1523, 0.99968980, 0.99988516,
1344.1536, 0.99979727, 0.99999284,
1344.1550, 0.99959893, 0.99979446,
1344.1564, 0.99989276, 1.0000886,
1344.1578, 0.99976255, 0.99995834,
1344.1592, 1.0000148, 1.0002108,
1344.1606, 0.99960306, 0.99979917,
1344.1620, 0.99921688, 0.99941298,
1344.1634, 0.99969864, 0.99989496,
1344.1648, 0.99956164, 0.99975811,
1344.1661, 0.99971557, 0.99991213,
1344.1675, 0.99971810, 0.99991478,
1344.1689, 0.99988260, 1.0000794,
1344.1703, 0.99983031, 1.0000272,
1344.1717, 0.99987747, 1.0000747,
1344.1731, 0.99999112, 1.0001884,
1344.1745, 0.99979776, 0.99999517,
1344.1759, 0.99989273, 1.0000902,
1344.1773, 1.0001762, 1.0003739,
1344.1786, 0.99968311, 0.99988091,
1344.1800, 0.99969802, 0.99989589,
1344.1814, 0.99940044, 0.99959831,
1344.1828, 0.99996734, 1.0001655,
1344.1842, 0.99985592, 1.0000541,
1344.1856, 0.99987013, 1.0000685,
1344.1870, 0.99972777, 0.99992630,
1344.1884, 1.0000012, 1.0001998,
1344.1898, 1.0000277, 1.0002264,
1344.1911, 0.99986990, 1.0000688,
1344.1925, 0.99980465, 1.0000036,
1344.1939, 0.99994113, 1.0001402,
1344.1953, 0.99992825, 1.0001275,
1344.1967, 0.99986679, 1.0000661,
1344.1981, 0.99994664, 1.0001459,
1344.1995, 0.99994440, 1.0001440,
1344.2009, 0.99967328, 0.99987287,
1344.2023, 1.0001505, 1.0003503,
1344.2036, 0.99950838, 0.99970806,
1344.2050, 0.99969773, 0.99989762,
1344.2064, 0.99991017, 1.0001102,
1344.2078, 0.99955577, 0.99975575,
1344.2092, 0.99953529, 0.99973551,
1344.2106, 0.99963779, 0.99983803,
1344.2120, 0.99975234, 0.99995272,
1344.2134, 0.99974785, 0.99994840,
1344.2148, 0.99999805, 1.0001987,
1344.2161, 0.99987441, 1.0000750,
1344.2175, 0.99975463, 0.99995549,
1344.2189, 0.99946131, 0.99966211,
1344.2203, 1.0000041, 1.0002053,
1344.2217, 0.99981586, 1.0000169,
1344.2231, 0.99976845, 0.99996967,
1344.2245, 0.99951855, 0.99971966,
1344.2259, 0.99997597, 1.0001774,
1344.2273, 0.99975376, 0.99995515,
1344.2286, 0.99983800, 1.0000395,
1344.2300, 0.99977874, 0.99998020,
1344.2314, 0.99965767, 0.99985929,
1344.2328, 0.99973987, 0.99994156,
1344.2342, 0.99969163, 0.99989343,
1344.2356, 0.99978741, 0.99998923,
1344.2370, 1.0000421, 1.0002442,
1344.2384, 0.99985889, 1.0000610,
1344.2398, 1.0000655, 1.0002677,
1344.2411, 0.99993445, 1.0001366,
1344.2425, 1.0002321, 1.0004345,
1344.2439, 0.99975709, 0.99995938,
1344.2453, 0.99975451, 0.99995692,
1344.2467, 0.99965196, 0.99985441,
1344.2481, 0.99946203, 0.99966450,
1344.2495, 0.99978714, 0.99998974,
1344.2509, 0.99962584, 0.99982852,
1344.2523, 0.99951537, 0.99971797,
1344.2536, 0.99943564, 0.99963829,
1344.2550, 0.99960465, 0.99980751,
1344.2564, 0.99962397, 0.99982671,
1344.2578, 0.99979048, 0.99999349,
1344.2592, 0.99960853, 0.99981156,
1344.2606, 0.99942919, 0.99963213,
1344.2620, 0.99970755, 0.99991067,
1344.2648, 0.99944811, 0.99965118,
1344.2661, 0.99927334, 0.99947643,
1344.2675, 0.99948702, 0.99969015,
1344.2703, 0.99950760, 0.99971091,
1344.2717, 0.99958714, 0.99979058,
1344.2731, 0.99936704, 0.99957038,
1344.2745, 0.99956587, 0.99976943,
1344.2759, 0.99938828, 0.99959175,
1344.2773, 0.99948758, 0.99969101,
1344.2786, 0.99941357, 0.99961704,
1344.2800, 0.99951317, 0.99971679,
1344.2814, 0.99934626, 0.99954978,
1344.2842, 0.99959738, 0.99980095,
1344.2856, 0.99956065, 0.99976433,
1344.2870, 0.99926533, 0.99946895,
1344.2884, 0.99928378, 0.99948746,
1344.2898, 0.99950050, 0.99970417,
1344.2911, 0.99953960, 0.99974334,
1344.2925, 0.99929378, 0.99949741,
1344.2939, 0.99957576, 0.99977951,
1344.2953, 0.99911242, 0.99931601,
1344.2967, 0.99957984, 0.99978352,
1344.2981, 0.99963091, 0.99983454,
1344.2995, 0.99886134, 0.99906488,
1344.3009, 0.99973668, 0.99994058,
1344.3023, 0.99982446, 1.0000283,
1344.3050, 0.99948250, 0.99968623,
1344.3064, 0.99962438, 0.99982813,
1344.3078, 0.99930671, 0.99951046,
1344.3092, 0.99974766, 0.99995132,
1344.3106, 0.99929186, 0.99949555,
1344.3120, 0.99957489, 0.99977851,
1344.3134, 0.99962391, 0.99982761,
1344.3148, 0.99962736, 0.99983100,
1344.3161, 0.99932773, 0.99953136,
1344.3175, 0.99937074, 0.99957420,
1344.3189, 0.99934675, 0.99955021,
1344.3203, 0.99955270, 0.99975620,
1344.3217, 0.99946682, 0.99967036,
1344.3231, 0.99950351, 0.99970700,
1344.3245, 0.99972148, 0.99992496,
1344.3259, 0.99950471, 0.99970808,
1344.3273, 0.99981362, 1.0000170,
1344.3286, 0.99943585, 0.99963903,
1344.3300, 0.99959349, 0.99979676,
1344.3314, 0.99884758, 0.99905058,
1344.3328, 0.99956249, 0.99976558,
1344.3342, 0.99919483, 0.99939784,
1344.3356, 0.99971133, 0.99991439,
1344.3370, 0.99941782, 0.99962069,
1344.3384, 0.99959588, 0.99979879,
1344.3398, 0.99943544, 0.99963820,
1344.3411, 0.99944432, 0.99964714,
1344.3425, 0.99932989, 0.99953263,
1344.3439, 0.99951522, 0.99971788,
1344.3453, 0.99969456, 0.99989714,
1344.3467, 0.99950248, 0.99970501,
1344.3481, 0.99966115, 0.99986354,
1344.3495, 0.99967601, 0.99987840,
1344.3509, 0.99940252, 0.99960468,
1344.3523, 0.99945926, 0.99966143,
1344.3536, 0.99937827, 0.99958019,
1344.3550, 0.99919108, 0.99939301,
1344.3564, 0.99964114, 0.99984311,
1344.3578, 0.99939102, 0.99959282,
1344.3592, 0.99939360, 0.99959534,
1344.3606, 0.99924209, 0.99944362,
1344.3620, 0.99974453, 0.99994616,
1344.3634, 0.99940004, 0.99960142,
1344.3648, 0.99942238, 0.99962365,
1344.3661, 0.99943735, 0.99963856,
1344.3675, 0.99952380, 0.99972485,
1344.3689, 0.99973795, 0.99993893,
1344.3703, 0.99986417, 1.0000652,
1344.3717, 0.99989478, 1.0000955,
1344.3731, 0.99971528, 0.99991601,
1344.3745, 0.99979767, 0.99999830,
1344.3759, 0.99982081, 1.0000213,
1344.3773, 0.99972924, 0.99992956,
1344.3786, 0.99958794, 0.99978811,
1344.3800, 0.99993391, 1.0001339,
1344.3814, 0.99977686, 0.99997677,
1344.3828, 1.0000658, 1.0002656,
1344.3842, 0.99959685, 0.99979643,
1344.3856, 0.99969507, 0.99989437,
1344.3870, 0.99976835, 0.99996748,
1344.3884, 0.99983508, 1.0000341,
1344.3898, 0.99970309, 0.99990203,
1344.3911, 1.0001250, 1.0003238,
1344.3925, 0.99937152, 0.99957010,
1344.3939, 0.99978009, 0.99997851,
1344.3953, 0.99993298, 1.0001312,
1344.3967, 0.99974602, 0.99994407,
1344.3981, 1.0000036, 1.0002015,
1344.3995, 0.99939799, 0.99959568,
1344.4009, 0.99977212, 0.99996977,
1344.4023, 0.99929546, 0.99949277,
1344.4050, 0.99995215, 1.0001491,
1344.4064, 0.99984164, 1.0000385,
1344.4078, 1.0001780, 1.0003746,
1344.4092, 0.99970321, 0.99989971,
1344.4106, 0.99965904, 0.99985517,
1344.4120, 0.99976108, 0.99995699,
1344.4134, 1.0000140, 1.0002098,
1344.4148, 0.99967228, 0.99986788,
1344.4161, 0.99947493, 0.99967031,
1344.4175, 0.99978704, 0.99998218,
1344.4189, 0.99963891, 0.99983391,
1344.4217, 0.99973470, 0.99992924,
1344.4231, 1.0000870, 1.0002812,
